site,게시판,제목,URL,작성자,작성시간,조회수,댓글 수,좋아요 수,본문
클리앙,굴당,Edmund U-Drag 레이스 : 모델3 퍼포먼스 vs 아이오닉5N,https://www.clien.net/service/board/cm_car/18883331?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=4&sort=recency&boardCd=&isBoard=false,Tide,2024-12-27 02:50:25,8141,22,0,"
드디어 에드먼드가 몇달간 결과를 공개하지 않던 모델3 퍼포먼스와 아이오닉5N의 U-Drag 영상을 올렸네요.


테스트는 몇달 전에 했는데 차들로 다른 대결영상을 더 뽑느라 결과를 안올리고 끌고 있었죠.




출발가속은 모델3가 앞섰습니다.


그리고 1/4마일 직선 마지막라인에 모델3가 먼저 도착합니다.


그러나 브레이킹이 늦어져 코너 반환점에서 5N 보다 멀리 돕니다.


결국 5N이 직선주로에 더 먼저 들어오고 NGB 버튼을 가동.


이 정도 차이로 5N이 더 먼저 들어옵니다.






이번에는 5N의 출발이 빨랐습니다.


그리고 1/4마일 직선 마지막라인에 5N이 먼저 도착합니다.


그러나 브레이킹이 늦어져 코너 반환점에서 모델3 보다 멀리 돕니다.


결국 모델3가 직선주로에 더 먼저 들어오고 5N이 NGB 버튼을 가동.


이 정도 차이로 5N이 더 먼저 들어옵니다.






0-60은 모델3가 더 빨랐습니다.


1/4마일 기록도 모델3가 더 빨랐습니다.


코너링G는 5N이 더 높았습니다.


탑스피드는 0.7마일 모델3가 빨랐지만 U-Drag 결과는 0.2초 5N이 빨랐습니다.



리더보드 기록은 5N 13위 모델3 17위.





이번 테스트로 배운게 있다면 5N이 조금 더 복잡한 차라는 겁니다.
모든 셋팅을 숙지하고 바르게 셋팅하고 부스트버튼을 정확한 타이밍에 사용해야 모델3를 근소하게 이깁니다.

조금 더 복잡하다는 표현으로는 부족한것 같아요.
커스터마이징 기능을 좋아하는 편이지만 5N의 복잡함은 그 정도를 넘었어요.
정말로 책을 공부하고 다 셋팅했다고 생각해도 계속 빠트리거나 타이밍을 놓치는 것들이 나옵니다.

반면에 모델3는 트랙모드에 넣고 엑셀만 밟으면되요.
런치모드도 없다보니 퍼포먼스를 발휘하는 것이 매우 간단합니다.

5N의 셋팅을 만지며 노는 것은 정말 재미있지만 너무 나가다보니 순수한 주행재미를 헤치는것 같습니다.
프렉티스 런에서도 NGB 버튼을 누르는 타이밍을 조금만 틀려도 모델3에게 지는 결과가 나왔으니까요.

그래도 반환점에서 나란히 나왔을때 기대를 했지만 NGB가 발동되면서 천천히 걷는 속도로 모델3를 앞서나갔습니다.
결국에는 더 마력이 높은차가 그만큼 빠르다는 뻔한 결과가 나왔습니다.

이번 테스트는 결과수치처럼 너무나 근소한 차이의 레이스 였습니다.
너무나 대등하게 승부를 펼쳐서 개인적으로 어느차를 선택해야할지 모르겠습니다.

5N은 더 복잡하고 NGB를 정확한 타이밍에 누를 필요가 있습니다.
모델3는 그런 세팅 필요없이 밟기만 하면 됩니다.
NGB 타이밍을 조금만 놓쳐도 모델3가 앞서가버립니다.

개인적으로 마음에 드는 것은 모델3의 아주 약간 더 나은 브레이크감각과 아주 약간 더 강한 브레이크 퍼포먼스 입니다.
기존의 테슬라는 브레이크에서 좋은소리를 못들었었죠.
브레이크 밟는 순간의 바이팅이 약간 더 좋습니다.

이렇게 여러분들이 고대하던 레이스를 전해드렸습니다.
매우매우 근소한 차였지만 5N이 이겼습니다.



"
클리앙,굴당,2세대 신형 팰리세이드 하브 견적내보니,https://www.clien.net/service/board/cm_car/18883068?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=4&sort=recency&boardCd=&isBoard=false,무한극,2024-12-26 18:32:47,7017,15,0,"


하이브리드 2.5 프레스티지 4륜 스타트 가격이 5969만원
옵션 가격 605만원
차량 가격만 6574만원....

불필요한 옵션 껴넣기는 좀 아쉽네요...
찐 필요한옵션만 딱 넣으면 5500 갓성비 나올거 같은데 ㅠ"
클리앙,굴당,소형 SUV 마음에 꼭 드는 게 없네요.,https://www.clien.net/service/board/cm_car/18883020?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=4&sort=recency&boardCd=&isBoard=false,sltx,2024-12-26 17:36:58,6869,56,0,"단거리 시내주행 위주 세컨드가 고르고 있는데 마음에 꼭 드는 게 없네요.
주차 편한 소형이라야 합니다.

후보 1. 코나 1세대 페이스리프트
+ 크기 작음
+ 동력성능 좋음 (1.6T)
-- DCT 미션
- 어라운드뷰 없음

후보 2. 코나 2세대
+ 자동변속기로 변경됨
+ 어라운드뷰 있음
-- 전조등, 후미등이 돌출되어 있어서 깨지기 쉬움
- 가격 살짝 비쌈

후보 3. 트랙스 크로스오버
+ 낮음 (최적 높이)
-- 3기통 진동, 소음
- 어라운드뷰 없음

코나 전조등, 후미등 디자인이 변경되거나 트랙스 크로스오버 4기통 모델이 나오면 딱 좋겠네요.
코나 1세대 2.0 모델은 자동변속기여서 이게 차라리 나을지 모르겠다는 생각도 드네요. 엔진 출력이나 직결감은 1.6T가 훨씬 나을 것 같아서 제 차라면 1.6T를 고르겠는데 이러기도 저러기도 애매한 것 같습니다."
클리앙,굴당,다들 연봉이 1억? 그런분들만 댓글을 다는건가요,https://www.clien.net/service/board/cm_car/18882849?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=4&sort=recency&boardCd=&isBoard=false,pro go,2024-12-26 14:21:25,16.2 k,94,0,"먼저 40대 후반입니다.

차는 일시불로 구매할수 있을때 사야한다는
나름에 차 구매 기준이 있지만
그건 제 생각이고

지금은 세월따라 많이 바뀐걸 인정한다고 해도
bmw, 벤츠, 제네시스를 아무렇지 않게 말씀하고
뭐가 안좋아서 별로라는 댓글들 보면 다 타보신거 같은데

지금까지 내가 잘못살았나?
평균에 함정인가요?
아니면 그런 분들만 댓글을 다는 걸까요?

돈많은 분들이 여기다 모여계시나?
아니면 보통인데? 저만 모르고 있었나?

결론은 부럽습니다. 저도 열심히 살아야 겠네요"
클리앙,굴당,아반떼N 첫 세차했네요~,https://www.clien.net/service/board/cm_car/18882563?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,N/A,2024-12-26 10:30:20,4986,8,0,"

차 받은지 27일차에 첫 세차했어요~

집근처에 세차 정기구독 하는 곳이 생겼길래, 구독하고 처음 세차했습니다.

소프트터치로 했는데, 나중엔 노터치도 해봐야 겠네요 (할 때 마다 변경가능)

하부세차는 포함안해서 한 달에 38500원인데, 매일해도 되니 자주 하면 꽤 이득일 거 같아요 ㅋㅋ

세차하고 나오면 청소할 수 있는 칸도 따로 있고, 드라이타월도 쓸 수 있게 해주고~


세차가 붐(??)인건지 집 근처에 이런 세차장이 몇 개 생겼더라구요 ㅋ
머스탱은 손세차를 해야 해서 좀 귀찮은데, 이건 자동세차해도 되니 자주자주 씻겨야겠어요~"
클리앙,굴당,"뉴 푸조 3008과 408, 308 mhev 출시예정",https://www.clien.net/service/board/cm_car/18882557?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,SokuRi,2024-12-26 10:25:59,3735,6,0,"
내년에 엔진은 1.2 mhev로 변경되고
뉴 3008이 출시되나 보네요.
주력 엔진이 1.2 mhev라 과연 내년엔 몇대나 팔수 있을지...ㅠ

https://www.autodaily.co.kr/news/articleView.html?idxno=526129
"
클리앙,굴당,g80 왜 사는지 알겠어요,https://www.clien.net/service/board/cm_car/18882226?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,본도클량,2024-12-25 19:11:24,14.4 k,64,0,"이 가격대 경쟁하기 힘든거 같아요..
E세그먼트에서는...

편안하고 옵션많고..
크게 달리기 신경안쓰면 정말 좋으니ㅔ요.."
클리앙,굴당,"사회초년생 중고차 봐주세요 ! (LF, AD 매물)",https://www.clien.net/service/board/cm_car/18881957?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,아미르으,2024-12-25 10:30:17,3871,15,0,"안녕하세요 굴당 회원님들 !
20대 사회초년생입니다.
첫차로 중고차 구매를 고민 중인데,
제가 골라본 두 매물에 대해 피와 살이 되는 조언 남겨주시면 진심으로 감사드리겠습니다.

1. 14년식 LF쏘나타(100,610km), 960만원https://m.kcar.com/bc/detail/CarInfoDtl?i_sCarCd=EC61073252&shareFlag=Y
- 두번째 차주가 판매
- 엔진 및 MDPS 교환됨
- 운전석 열선시트 고장
- 일산화탄소 0.2%, 탄화수소 3PPM
- 케이카 자체 행사로 6개월 보증 제공
- 마음에 들지 않는 아이나비 네비
- 2020년부터 자차 가입 안 한 거 제외하고는 헤이딜러 이력에 큰 이상 없어보임.

2. 17년식 아반떼AD(132,045km), 920만원
https://m.kcar.com/bc/detail/CarInfoDtl?i_sCarCd=EC61115994&shareFlag=Y
- 1인소유
- 본네트 교환 외 판금/교체 무
- 일산화탄소 0.03%, 탄화수소 6.0PPM
- 헤이딜러 이력 내에 짜잘한 사고 외에 별다른 코멘트 없음.

피드백에 대해 미리 감사드립니다 (꾸벅)

"
클리앙,굴당,오 팰리세이드 하이브리드 2.5 터보네요?,https://www.clien.net/service/board/cm_car/18880000?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,이금기굴소스,2024-12-22 18:08:05,8527,18,0,"연비 14.5km/l 예상한다는데 상당히 괜찮아보이네요

그 덩치 가솔린 차 치고 그 연비면 굉장히 매력적인 거 같아요

현대 기아 하이브리드 1.6T를 카니발까지 우려먹는 거 보고 너무하다 싶었는데 2.5T 하이브리드면 꽤 괜찮을 거 같네요"
클리앙,굴당,그랜져랑 G80의 급차이보다 모닝과 액센트 체감이 훨 크지 않나요?,https://www.clien.net/service/board/cm_car/18879047?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,사ㄱ1꾼,2024-12-21 06:37:55,6800,7,0,"심심할때마다 시승이 취미라서

모닝>>>>>>>>>>>>>>>>>액센트>>>>>>>>>아반떼>>>>>>쏘나타>>>>>그랜져>>>G80>G90

요정도 차이를 느꼈거든요...

그랜져는 가스랑 G80전기차와의 비교인데도

그랜져가 물렁셋팅이라 그런지 생각보다 큰차이가 안났던 기억이....
"
클리앙,굴당,정말 오랫만에 기름차 삿습니다 ㅋㅋ,https://www.clien.net/service/board/cm_car/18878494?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,N/A,2024-12-20 10:52:28,7720,16,0,
클리앙,굴당,지커 7X 가격 좋네요. [ZEEKR 7X],https://www.clien.net/service/board/cm_car/18878449?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,조국수호이,2024-12-20 10:04:58,7890,22,0,"


큰휠은 취향이 아니라 옵션 다 때려넣었는데

6천초반으로 나오네요.

지커는 자리 제대로 잡고 AS시설 잘 갖추면 시장성 있을 것 같은데

다들 그랬던 것처럼 시늉만 하겠죠.

한국에 진심인 브랜드는 BMW말고는 없는듯 하네요. ㅠㅠ






그리고 중국브랜드는 서드파티로 나온 제품들의 기능을
그냥 순정으로 때려박아 버리니
이게 참 혁신적이기도 하고 그러네요."
클리앙,굴당,쏘나타 dn8 센슈어스 1.6터보 17인치 연비,https://www.clien.net/service/board/cm_car/18878055?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,AZMD,2024-12-19 18:19:54,5286,11,0,"
쏘나타 생각보다 연비가 잘나오네요 공인연비 13.7은
그냥 넘어버립니다.
CVVD 때문인지 8단미션 때문인지 대단하네요
대부분이 출퇴근 90km 국도입니다 주말에는 시내주행
1만키로마다 연비 리셋하는데 보통, 매번 15.5 나옵니다
제일 잘나온 연비는 엔진오일 갈고 퇴근길에 19.5 까지
만들어봤습니다ㅜㅜ 넘 힘들었어요"
클리앙,모공,아반떼N 전복사고 여성유튜버 사건 총정리,https://www.clien.net/service/board/park/18877399?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,N/A,2024-12-18 21:43:53,12.8 k,14,0,"
와..."
클리앙,굴당,중고차 선택시 어떤걸 택하실건가요?,https://www.clien.net/service/board/cm_car/18877045?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,인연의사슬,2024-12-18 12:46:30,3056,24,0,"현재 차를 바꾸려고 고민중인데 시승도 예약해두었습니다.
그런데 시승예약이 생각보다 만만치 않네요?

고민중인 차량은 아래와 같습니다. 비슷한 가격대라면 당연히 연식과 연비의 그랜저겠지만
뭔가 프리미엄차를 타고 싶기도 하고 갈팡질팡 하네요... 와이프가 SUV를 싫어해서 거의 세단위주로 보고 있기는 합니다.

기존차가 아슬란이라 그랜저로 가면 신형이겠지만 비슷한 급으로 가는거라 좀 고민되기도 하고요

그랜저GN7 하브 2~3만키로- 가격 약 3800 (캘리그라피 기준)
G80  2.5T  22년식 기준 5만키로 내외 - 가격 약 4~4500사이

추가적으로 고민중인 차량
아이오닉5 - 중고 3~3500만원 사이
EV6 - 중고 3~3500만원 사이
모델y - 신차 4991만원 25년 신차 출시로 인해 고민중

여러분들은 어떤차를 고르시겠나요?

"
클리앙,굴당,굴당원 분들의 현실적인 드림카는 무엇인가요?,https://www.clien.net/service/board/cm_car/18876558?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,안녕하신가영1,2024-12-17 19:02:51,7432,104,0,저는 G80 풀옵션인데.. 이것도 제 월급 생각하면 집을 포기해야 겨우 살 수 있.....
클리앙,굴당,2024 람보르기니 레뷰엘토 : 하브는 멋집니다.,https://www.clien.net/service/board/cm_car/18876458?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,전자치킨,2024-12-17 16:41:54,3097,3,0,"

람보르기니 레뷰엘토는 1001마력과 60만달러의 가격표를지닌 하이브리드 슈퍼카 입니다.
하이브리드에 꽂혀서 연비친화적이라고 생각하신다면 당장 생각을 깨부서야합니다.

2024 람보르기니 레뷰엘토

람보르기니의 슈퍼카의 하이브리드 시대는 이제 막 시작되었습니다. 아벤타도르와 우라칸은 단종되었고
이 자리는 이제 테메라리오와 레뷰엘토가 차지합니다.
동생격인 테메라리오는 트윈터보 V8 엔진에 3개의 전기모터를 넣어 907마력을 만들어 내는 하이브리드 시스템을 탑재하였고,
반면 레뷰엘토는 자연흡기 6.5리터 V12 V12 엔진으로만 814마력을내며 9500RPM 까지 돌릴수 있으며
여기에 3개의 전기모터가 결합되며 총 1001 마력을 달성한 람보르기니 역사상 가장 강력한 양산 로드카가 되시겟습니다.
[우파티비는.. 살수있겠죠? ㄷㄷ]

하이브리드는 사실 2000년대 초반부터 시작되었습니다. 그시절 도요타가 프리우스를 미국시장에 출시하며
하이브리드의 대명사가 되었고 이는 동격으로 친환경과 따분함을 상징하는 차가 되었습니다.
하지만 시간이흘러 지금은 다르며, 레뷰엘토와 프리우스가 하이브리드로 한묶음으로 부르기에는 너무 차이가납니다.

레뷰엘토는 엄친아적인 천재적인 슈퍼카 입니다. Citta 시타(이탈리어로 '도시') 를 뜻하는 모드는
전기로만 주행을 시작할수있어, 아침이나 늦은밤에도 시끄러운 엔진음을 내지않고 조용히 출발할수있습니다.
[이거.. V8 시끄러운차들도 쫌있죠.. 슈퍼카들 +하브 계열은 프랜들리 네이버(친근한 이웃모드) 로
우렁찬 배기음대신에 모터로 살금살금 움직이는.. 포드 머스탱도 있는지 기억은 안납니다 ㅎㅎ]



하지만 시내를 지나 스트라다 Strada('스트리트' - 도로) 모드로 전환하면서 V12엔진을 가동합니다.
이는 전기모드의 편리함과 V12엔진의 폭발적인 갬성을 동시에 제공합니다.

레뷰엘토는 네 가지 드라이브 모드(도시 Città, 스트리트 Strada, 스포츠 Sport, 레이스 Corsa)가 있으며,
이를 세 가지 파워트레인 모드(리차지 Recharge, 하이브리드 Hybrid, 퍼포먼스 Performance)와 결합해 사용할 수 있다.
리차지 모드는 배터리 충전에 초점을 맞추고, 하이브리드는 연비 효율을 극대화하며, 퍼포먼스는 전기와 내연기관의 출력을 최대한 활용한다.
LINK
트랙과 일반 도로에서 레불토의 성능은 현대 슈퍼카가 가져야 할 모든 것을 담고 있다.
하이브리드의 편리함과 친절함을 제공하면서도, 여전히 포효하는 V12 엔진의 감성을 그대로 유지한다.



또한 레뷰엘토는 디지털화에 대한 애호가들의 편견도 깨버린다.
디지털 계기판은 단순한 시각적 기능을 넘어 차를 안전하게 관리하는 데 도움을 준다.
예를 들어, 레뷰엘토는 냉각 상태에서는 약 6,000rpm에 제한되며,
엔진이 충분히 예열되면 계기판이 알려주며 최대 9,500rpm까지 사용할 수 있게 한다. [이탈리안 슈퍼카들은 다있는듯..ㅎㅎ]



레뷰엘토는 매우 크고 긴 차다. 좁은 길에서 운전할 때는 크기가 부담스럽게 느껴질 수 있지만,
주행 성능이 워낙 뛰어나 트랙에서는 전혀 문제가 되지 않는다.



또 하나는 스티어링 휠이 회전할 때 패들 시프트가 고정된 상태라 코너에서 기어 변속이 불편할 수 있다.



하이브리드 기술은 시간이 지나면 구식이 될 수도 있지만, 람보르기니는 레뷰엘토의 배터리 수명이 8년 또는 16만km까지 보장된다고 밝혔다. 만약 배터리 기술이나 규제가 바뀐다면, 레뷰엘토 역시 그에 맞춰 진화할 것이다.
람보르기니 레뷰엘토는 과거의 람보르기니와 다르다.
첨단 기술, 하이브리드 시스템, 그리고 역대급 출력을 자랑하지만, 일부 애호가들은 여전히 하이브리드와 디지털화를 거부한다.
하지만 모든 사람은 결국 편안한 구역을 벗어나야 할 순간이 온다.
그리고 그 순간을 맞이할 때, 람보르기니 레불토만큼 멋진 선택지는 없을 것이다.
LINK
L LINK

LINK

LINK

LINK

LINK

LINK

LINK

LINK
LINK
LINK
LINK
LINK

LINK
"
클리앙,굴당,아이오닉5 시승해보고 왔네요 . 이 핸들 느낌이...,https://www.clien.net/service/board/cm_car/18876218?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=5&sort=recency&boardCd=&isBoard=false,마지막변명,2024-12-17 12:21:54,5586,28,0,"일단 저는 닛산차 를 탑니다

10년 된거라 좋은건 당연히 아니구요

근데 이차에 비해 핸들 돌리는 느낌이 ..

이질감이 느껴져서요

뭐라 표현해야될지 모르겠는데
핸들을 돌렸을때 현대기아차들은 타면
핸들과 바퀴 사이에 뭐가 하나가 더 있다는 느낌 이랄까요 ..

핸들을 이만큼 돌리면 바로 바퀴가 이만큼 돌아가는게 아니라

핸들 돌리고 중간에 뭐가 버티다가 돌고 그다음
바퀴가 이만큼 돈다..?
표현을 못하겠네요 ..

고무하나가 중간에 끼워져있는듯한..?

커브를 돌때도 딱 어느정도 꺽고 유지하면되는게 아니라

왜 중간에 보타를 해줘야하는건지

그리고 차가 계속 우측으로 가던데
이건 얼라이먼트 문제인건가요?


그리고 이거 계속 타면 적응이 될까요

제가 문제인건지 주변에 현대기아만 타는 애들은
뭔말인지 모르겠다는데
저는 왜 이렇게 핸들 느낌이 이질감이 드는건지 모르겠습니다 ㅎㅎ


아니면 제네시스나 현대 N 모델들은 핸들 느낌이 좀 다른가요??
"
